,Unnamed: 0,woodyrip_class,pointid,near_woody
15336,15336,Quercus lobata,1026693,261.13551636799997
15337,15337,Quercus lobata,1026694,252.184396635
15338,15338,Quercus lobata,1026695,245.800470666
15339,15339,Quercus lobata,1026819,261.89999307799997
15340,15340,Quercus lobata,1026820,246.603977883
15341,15341,Quercus lobata,1026821,233.278232821
15342,15342,Quercus lobata,1026822,223.21278168
15343,15343,Quercus lobata,1026823,216.862071161
15344,15344,Quercus lobata,1026947,232.24950887900002
15345,15345,Quercus lobata,1026948,220.99839426
15346,15346,Quercus lobata,1026949,206.02356639
15347,15347,Quercus lobata,1026950,194.553133887
15348,15348,Quercus lobata,1026951,187.23283341400003
15349,15349,Quercus lobata,1026952,179.226575538
15350,15350,Quercus lobata,1027075,202.701905208
15351,15351,Quercus lobata,1027076,195.95577961900003
15352,15352,Quercus lobata,1027077,179.64600164900003
15353,15353,Quercus lobata,1027078,166.366757214
15354,15354,Quercus lobata,1027079,157.74381100000002
15355,15355,Quercus lobata,1027080,151.03682127
15356,15356,Quercus lobata,1027203,173.30981038099998
15357,15357,Quercus lobata,1027204,168.577352337
15358,15358,Quercus lobata,1027205,154.373562664
15359,15359,Quercus lobata,1027206,138.94198035600002
15360,15360,Quercus lobata,1027207,128.491579133
15361,15361,Quercus lobata,1027208,123.417912715
15362,15362,Quercus lobata,1027209,113.253959656
15363,15363,Quercus lobata,1027331,144.16836814799998
15364,15364,Quercus lobata,1027332,138.874753231
15365,15365,Quercus lobata,1027333,129.83857502799998
15366,15366,Quercus lobata,1027334,112.83549931299999
15367,15367,Quercus lobata,1027335,99.6848128258
15368,15368,Quercus lobata,1027336,94.56359716200001
15369,15369,Quercus lobata,1027337,84.35884884069999
15370,15370,Quercus lobata,1027338,80.0977271297
15371,15371,Quercus lobata,1027459,115.35122658899999
15372,15372,Quercus lobata,1027460,109.172156823
15373,15373,Quercus lobata,1027461,105.95026038600001
15374,15374,Quercus lobata,1027462,87.8114204601
15375,15375,Quercus lobata,1027463,71.8612406542
15376,15376,Quercus lobata,1027464,64.56972904109999
15377,15377,Quercus lobata,1027465,56.5990522471
15378,15378,Quercus lobata,1027466,50.101526891199995
15379,15379,Quercus lobata,1027587,86.57160050290001
15380,15380,Quercus lobata,1027588,79.46956041039999
15381,15381,Quercus lobata,1027589,77.07349553739999
15382,15382,Quercus lobata,1027590,64.8472030624
15383,15383,Quercus lobata,1027591,46.210095370299996
15384,15384,Quercus lobata,1027592,34.586498929499996
15385,15385,Quercus lobata,1027593,28.759714505300003
15386,15386,Quercus lobata,1027594,20.1053266491
15387,15387,Quercus lobata,1027595,32.3823452107
15388,15388,Quercus lobata,1027715,57.791974419
15389,15389,Quercus lobata,1027716,49.7700148289
15390,15390,Quercus lobata,1027717,47.088670113199996
15391,15391,Quercus lobata,1027718,39.6303226191
15392,15392,Quercus lobata,1027719,23.011931849
15393,15393,Quercus lobata,1027720,4.81683591126
15394,15394,Quercus lobata,1027721,3.9374793689999996
15395,15395,Quercus lobata,1027722,0.0
15396,15396,Quercus lobata,1027723,24.613817374899998
15397,15397,Quercus lobata,1027843,29.2841396983
15398,15398,Quercus lobata,1027844,20.5428074777
15399,15399,Quercus lobata,1027845,17.1038446909
15400,15400,Quercus lobata,1027846,15.5979549316
15401,15401,Quercus lobata,1027847,0.0
15402,15402,Quercus lobata,1027848,7.805697384349999
15403,15403,Quercus lobata,1027849,0.0
15404,15404,Quercus lobata,1027850,14.8711707794
15405,15405,Quercus lobata,1027851,17.3182424653
15406,15406,Quercus lobata,1027852,33.3742261243
15407,15407,Quercus lobata,1027971,0.8837895440700001
15408,15408,Quercus lobata,1027972,0.0
15409,15409,Quercus lobata,1027973,0.0
15410,15410,Quercus lobata,1027974,0.0
15411,15411,Quercus lobata,1027975,1.51002670924
15412,15412,Quercus lobata,1027976,0.0
15413,15413,Quercus lobata,1027977,5.10773015634
15414,15414,Quercus lobata,1027978,0.0
15415,15415,Quercus lobata,1027979,0.0
15416,15416,Quercus lobata,1027980,20.484628075
15417,15417,Quercus lobata,1028099,0.0
15418,15418,Quercus lobata,1028100,0.0
15419,15419,Quercus lobata,1028101,0.0
15420,15420,Quercus lobata,1028102,0.0
15421,15421,Quercus lobata,1028103,0.0
15422,15422,Quercus lobata,1028104,0.0
15423,15423,Quercus lobata,1028105,0.0
15424,15424,Quercus lobata,1028106,4.636868718590001
15425,15425,Quercus lobata,1028107,18.0139933966
15426,15426,Quercus lobata,1028108,33.2146390487
15427,15427,Quercus lobata,1028227,0.0
15428,15428,Quercus lobata,1028228,0.0
15429,15429,Quercus lobata,1028229,5.71951155939
15430,15430,Quercus lobata,1028230,4.50016113351
15431,15431,Quercus lobata,1028231,7.118039087360001
15432,15432,Quercus lobata,1028232,14.6122688973
15433,15433,Quercus lobata,1028233,22.574064324000002
15434,15434,Quercus lobata,1028234,32.3795994254
15435,15435,Quercus lobata,1028235,44.903699207299994
15436,15436,Quercus lobata,1028236,58.3211962862
15437,15437,Quercus lobata,1028237,75.4811648437
15438,15438,Quercus lobata,1028355,6.59707842516
15439,15439,Quercus lobata,1028356,23.4674366403
15440,15440,Quercus lobata,1028357,35.704338340999996
15441,15441,Quercus lobata,1028358,34.4564095525
15442,15442,Quercus lobata,1028359,36.7797300389
15443,15443,Quercus lobata,1028360,43.661133241
15444,15444,Quercus lobata,1028361,51.4510457815
15445,15445,Quercus lobata,1028362,60.1223301356
15446,15446,Quercus lobata,1028363,71.61622902810001
15447,15447,Quercus lobata,1028364,85.082245623
15448,15448,Quercus lobata,1028365,99.7839018466
15449,15449,Quercus lobata,1028483,30.9458284275
15450,15450,Quercus lobata,1028484,48.325862004499996
15451,15451,Quercus lobata,1028485,64.4291538729
15452,15452,Quercus lobata,1028486,64.45133171020001
15453,15453,Quercus lobata,1028487,66.685681635
15454,15454,Quercus lobata,1028488,72.709997583
15455,15455,Quercus lobata,1028489,80.32802723729999
15456,15456,Quercus lobata,1028490,88.4594442051
15457,15457,Quercus lobata,1028491,99.28175444760001
15458,15458,Quercus lobata,1028492,111.980041555
15459,15459,Quercus lobata,1028493,125.283885377
15460,15460,Quercus lobata,1028611,56.367967706
15461,15461,Quercus lobata,1028612,72.8199421297
15462,15462,Quercus lobata,1028613,89.97889032200001
15463,15463,Quercus lobata,1028614,94.4494793995
15464,15464,Quercus lobata,1028615,96.5916332293
15465,15465,Quercus lobata,1028616,101.758861923
15466,15466,Quercus lobata,1028617,109.253091739
15467,15467,Quercus lobata,1028618,117.336425659
15468,15468,Quercus lobata,1028619,127.02448515399999
15469,15469,Quercus lobata,1028620,138.685818534
15470,15470,Quercus lobata,1028621,152.150497829
15471,15471,Quercus lobata,1028739,83.0744517859
15472,15472,Quercus lobata,1028740,97.272698464
15473,15473,Quercus lobata,1028741,114.69405584799999
15474,15474,Quercus lobata,1028742,124.448520116
15475,15475,Quercus lobata,1028743,126.49758482700001
15476,15476,Quercus lobata,1028744,130.807790449
15477,15477,Quercus lobata,1028745,138.301956082
15478,15478,Quercus lobata,1028746,146.213407117
15479,15479,Quercus lobata,1028747,154.858901296
15480,15480,Quercus lobata,1028748,166.18390947700001
15481,15481,Quercus lobata,1028749,179.05638388
15482,15482,Quercus lobata,1028867,107.925954854
15483,15483,Quercus lobata,1028868,123.44708776899999
15484,15484,Quercus lobata,1028869,139.04280585
15485,15485,Quercus lobata,1028870,154.447933489
15486,15486,Quercus lobata,1028871,156.403536423
15487,15487,Quercus lobata,1028872,160.038283052
15488,15488,Quercus lobata,1028873,167.350820424
15489,15489,Quercus lobata,1028874,175.090388572
15490,15490,Quercus lobata,1028875,183.276477788
15491,15491,Quercus lobata,1028995,132.972988726
15492,15492,Quercus lobata,1028996,150.095215539
15493,15493,Quercus lobata,1028997,164.09695264
15494,15494,Quercus lobata,1028998,180.91691957900002
15495,15495,Quercus lobata,1028999,186.309488018
15496,15496,Quercus lobata,1029000,189.509435231
15497,15497,Quercus lobata,1029001,196.39968476400003
15498,15498,Quercus lobata,1029123,159.736094015
15499,15499,Quercus lobata,1029124,174.248035077
15500,15500,Quercus lobata,1029125,190.52620784099997
15501,15501,Quercus lobata,1029126,205.43647648700002
15502,15502,Quercus lobata,1029127,216.215439616
15503,15503,Quercus lobata,1029251,184.269304788
15504,15504,Quercus lobata,1029252,199.99045409299998
15505,15505,Quercus lobata,1029253,215.96976577400002
15506,15506,Quercus lobata,1029254,231.07064259999999
15507,15507,Quercus lobata,1029379,208.44246648900003
15508,15508,Salix gooddingii,1601958,191.198665423
15509,15509,Salix gooddingii,1602083,178.807598817
15510,15510,Salix gooddingii,1602084,169.5859941
15511,15511,Salix gooddingii,1602085,163.24829450200002
15512,15512,Salix gooddingii,1602086,161.206289141
15513,15513,Salix gooddingii,1602087,163.263878949
15514,15514,Salix gooddingii,1602208,189.784651262
15515,15515,Salix gooddingii,1602209,175.384913418
15516,15516,Salix gooddingii,1602210,163.168062926
15517,15517,Salix gooddingii,1602211,151.19823415
15518,15518,Salix gooddingii,1602212,140.53672614200002
15519,15519,Salix gooddingii,1602213,133.718150068
15520,15520,Salix gooddingii,1602214,131.21739846
15521,15521,Salix gooddingii,1602215,133.43791129
15522,15522,Salix gooddingii,1602335,184.96241476
15523,15523,Salix gooddingii,1602336,165.348407477
15524,15524,Salix gooddingii,1602337,148.599292916
15525,15525,Salix gooddingii,1602338,136.103856807
15526,15526,Salix gooddingii,1602339,123.596327644
15527,15527,Salix gooddingii,1602340,111.989880772
15528,15528,Salix gooddingii,1602341,104.415815706
15529,15529,Salix gooddingii,1602342,101.23509104600001
15530,15530,Salix gooddingii,1602343,103.71238195
15531,15531,Salix gooddingii,1602344,112.28856652200001
15532,15532,Salix gooddingii,1602463,164.663495874
15533,15533,Salix gooddingii,1602464,142.546227163
15534,15534,Salix gooddingii,1602465,123.303008296
15535,15535,Salix gooddingii,1602466,108.375670024
15536,15536,Salix gooddingii,1602467,96.1392354151
15537,15537,Salix gooddingii,1602468,84.2413467646
15538,15538,Salix gooddingii,1602469,75.1665783845
15539,15539,Salix gooddingii,1602470,71.2676761135
15540,15540,Salix gooddingii,1602471,74.2080869545
15541,15541,Salix gooddingii,1602472,85.3450342295
15542,15542,Salix gooddingii,1602591,147.705920238
15543,15543,Salix gooddingii,1602592,122.565896065
15544,15544,Salix gooddingii,1602593,100.138698206
15545,15545,Salix gooddingii,1602594,81.6527271635
15546,15546,Salix gooddingii,1602595,69.0615221341
15547,15547,Salix gooddingii,1602596,56.6394402572
15548,15548,Salix gooddingii,1602597,45.9173410648
15549,15549,Salix gooddingii,1602598,41.3372618508
15550,15550,Salix gooddingii,1602599,45.3588157854
15551,15551,Salix gooddingii,1602600,59.1564632503
15552,15552,Salix gooddingii,1602719,135.351434694
15553,15553,Salix gooddingii,1602720,107.356280107
15554,15554,Salix gooddingii,1602721,80.8129375688
15555,15555,Salix gooddingii,1602722,57.7589030118
15556,15556,Salix gooddingii,1602723,41.6017289905
15557,15557,Salix gooddingii,1602724,29.110407898000002
15558,15558,Salix gooddingii,1602725,17.2844593738
15559,15559,Salix gooddingii,1602726,11.418389904000001
15560,15560,Salix gooddingii,1602727,18.2630229809
15561,15561,Salix gooddingii,1602728,38.6309717499
15562,15562,Salix gooddingii,1602847,128.930147264
15563,15563,Salix gooddingii,1602848,99.1379991641
15564,15564,Salix gooddingii,1602849,69.5248364134
15565,15565,Salix gooddingii,1602850,40.4853415071
15566,15566,Salix gooddingii,1602851,15.486661999999999
15567,15567,Salix gooddingii,1602852,2.2548505770299996
15568,15568,Salix gooddingii,1602853,0.0
15569,15569,Salix gooddingii,1602854,0.95022548875
15570,15570,Salix gooddingii,1602855,0.0
15571,15571,Salix gooddingii,1602856,28.2888863081
15572,15572,Salix gooddingii,1602975,129.328863265
15573,15573,Salix gooddingii,1602976,99.6559826515
15574,15574,Salix gooddingii,1602977,70.2614750649
15575,15575,Salix gooddingii,1602978,41.6853594967
15576,15576,Salix gooddingii,1602979,14.9541095716
15577,15577,Salix gooddingii,1602980,7.648211901880001
15578,15578,Salix gooddingii,1602981,19.8917080089
15579,15579,Salix gooddingii,1602982,5.956312025650001
15580,15580,Salix gooddingii,1602983,0.869102057417
15581,15581,Salix gooddingii,1602984,30.6399434999
15582,15582,Salix gooddingii,1603103,136.487826832
15583,15583,Salix gooddingii,1603104,108.44624195
15584,15584,Salix gooddingii,1603105,81.4036571236
15585,15585,Salix gooddingii,1603106,57.3805140401
15586,15586,Salix gooddingii,1603107,41.7562330733
15587,15587,Salix gooddingii,1603108,37.569726869600004
15588,15588,Salix gooddingii,1603109,14.396422121199999
15589,15589,Salix gooddingii,1603110,0.0
15590,15590,Salix gooddingii,1603111,7.601406162739999
15591,15591,Salix gooddingii,1603112,36.199961781199995
15592,15592,Salix gooddingii,1603232,122.863556001
15593,15593,Salix gooddingii,1603233,99.80692056790001
15594,15594,Salix gooddingii,1603234,81.4087795736
15595,15595,Salix gooddingii,1603235,67.9130429883
15596,15596,Salix gooddingii,1603236,37.968900536599996
15597,15597,Salix gooddingii,1603237,8.43169067843
15598,15598,Salix gooddingii,1603238,4.875101905
15599,15599,Salix gooddingii,1603239,22.2145158253
15600,15600,Salix gooddingii,1603240,46.3408552537
15601,15601,Salix gooddingii,1603360,142.233327295
15602,15602,Salix gooddingii,1603361,122.866949963
15603,15603,Salix gooddingii,1603362,103.28859280799999
15604,15604,Salix gooddingii,1603363,75.4850277068
15605,15605,Salix gooddingii,1603364,50.2737049354
15606,15606,Salix gooddingii,1603365,33.2044245029
15607,15607,Salix gooddingii,1603366,33.1453917555
15608,15608,Salix gooddingii,1603367,45.7636928509
15609,15609,Salix gooddingii,1603368,64.38941002920001
15610,15610,Salix gooddingii,1603488,164.818643948
15611,15611,Salix gooddingii,1603489,142.56537240000003
15612,15612,Salix gooddingii,1603490,116.42311370200001
15613,15613,Salix gooddingii,1603491,92.6487852464
15614,15614,Salix gooddingii,1603492,73.5748150365
15615,15615,Salix gooddingii,1603493,61.5933119287
15616,15616,Salix gooddingii,1603494,61.8185091606
15617,15617,Salix gooddingii,1603495,71.9105041689
15618,15618,Salix gooddingii,1603616,183.251841485
15619,15619,Salix gooddingii,1603617,158.14769491799998
15620,15620,Salix gooddingii,1603618,135.056097249
15621,15621,Salix gooddingii,1603619,115.19377330299999
15622,15622,Salix gooddingii,1603620,100.281249026
15623,15623,Salix gooddingii,1603621,91.0216132275
15624,15624,Salix gooddingii,1603622,91.17415245030001
15625,15625,Salix gooddingii,1603744,200.16754334200002
15626,15626,Salix gooddingii,1603745,177.472537052
15627,15627,Salix gooddingii,1603746,157.24489627399998
15628,15628,Salix gooddingii,1603747,140.553951947
15629,15629,Salix gooddingii,1603748,127.860627541
15630,15630,Salix gooddingii,1603749,120.73165315899999
15631,15631,Salix gooddingii,1603750,120.846696583
15632,15632,Salix gooddingii,1603874,181.691401567
15633,15633,Salix gooddingii,1603875,167.358073539
15634,15634,Salix gooddingii,1603876,156.33150058299998
15635,15635,Salix gooddingii,1603877,150.556733738
15636,15636,Salix gooddingii,1608527,3.94007706754
15637,15637,Salix gooddingii,1608528,3.23263511084
15638,15638,Salix gooddingii,1608653,3.8502322065699994
15639,15639,Salix gooddingii,1608654,0.0
15640,15640,Salix gooddingii,1608655,0.0
15641,15641,Salix gooddingii,1608656,0.0
15642,15642,Salix gooddingii,1608657,0.0
15643,15643,Salix gooddingii,1608658,13.5877048305
15644,15644,Salix gooddingii,1608779,29.360616027600003
15645,15645,Salix gooddingii,1608780,2.35706707006
15646,15646,Salix gooddingii,1608781,0.0
15647,15647,Salix gooddingii,1608782,0.0
15648,15648,Salix gooddingii,1608783,0.0
15649,15649,Salix gooddingii,1608784,0.0
15650,15650,Salix gooddingii,1608785,0.0
15651,15651,Salix gooddingii,1608786,0.0
15652,15652,Salix gooddingii,1608906,63.7866269171
15653,15653,Salix gooddingii,1608907,37.911604733400004
15654,15654,Salix gooddingii,1608908,21.572719414899996
15655,15655,Salix gooddingii,1608909,20.4884914015
15656,15656,Salix gooddingii,1608910,19.1775796929
15657,15657,Salix gooddingii,1608911,19.8834737137
15658,15658,Salix gooddingii,1608912,18.9116826575
15659,15659,Salix gooddingii,1608913,11.0700908345
15660,15660,Salix gooddingii,1608914,3.1643147543700003
15661,15661,Salix gooddingii,1609034,80.2743905215
15662,15662,Salix gooddingii,1609035,61.245737429399995
15663,15663,Salix gooddingii,1609036,50.8681385375
15664,15664,Salix gooddingii,1609037,50.473347312399994
15665,15665,Salix gooddingii,1609038,49.1487259964
15666,15666,Salix gooddingii,1609039,49.6846881518
15667,15667,Salix gooddingii,1609040,48.911564616199996
15668,15668,Salix gooddingii,1609041,38.2142418568
15669,15669,Salix gooddingii,1609042,33.132806821399996
15670,15670,Salix gooddingii,1609162,103.040508505
15671,15671,Salix gooddingii,1609163,87.93024708950001
15672,15672,Salix gooddingii,1609164,80.46863686100001
15673,15673,Salix gooddingii,1609165,80.4582032215
15674,15674,Salix gooddingii,1609166,79.1198722981
15675,15675,Salix gooddingii,1609167,79.485902588
15676,15676,Salix gooddingii,1609168,78.1449318199
15677,15677,Salix gooddingii,1609169,66.2919255392
15678,15678,Salix gooddingii,1609170,63.1312354374
15679,15679,Salix gooddingii,1609290,128.12373063799998
15680,15680,Salix gooddingii,1609291,116.24291958100001
15681,15681,Salix gooddingii,1609292,107.30314997200001
15682,15682,Salix gooddingii,1609293,96.3295294165
15683,15683,Salix gooddingii,1609294,90.35847331299999
15684,15684,Salix gooddingii,1609295,89.70582570479999
15685,15685,Salix gooddingii,1609296,90.77910026219999
15686,15686,Salix gooddingii,1609297,95.04691500860001
15687,15687,Salix gooddingii,1609418,109.38504331600001
15688,15688,Salix gooddingii,1609419,91.7092594924
15689,15689,Salix gooddingii,1609420,79.5183775904
15690,15690,Salix gooddingii,1609421,68.2043556841
15691,15691,Salix gooddingii,1609422,60.5117980162
15692,15692,Salix gooddingii,1609423,59.709714820100004
15693,15693,Salix gooddingii,1609424,60.879637017700006
15694,15694,Salix gooddingii,1609425,66.703643471
15695,15695,Salix gooddingii,1609545,108.310561798
15696,15696,Salix gooddingii,1609546,86.4737823586
15697,15697,Salix gooddingii,1609547,67.23732208220001
15698,15698,Salix gooddingii,1609548,51.7336052104
15699,15699,Salix gooddingii,1609549,40.419609610500004
15700,15700,Salix gooddingii,1609550,30.9494193267
15701,15701,Salix gooddingii,1609551,29.7136039372
15702,15702,Salix gooddingii,1609552,30.980173775
15703,15703,Salix gooddingii,1609553,40.8024025311
15704,15704,Salix gooddingii,1609554,64.2456228419
15705,15705,Salix gooddingii,1609672,121.084036109
15706,15706,Salix gooddingii,1609673,92.92959591610001
15707,15707,Salix gooddingii,1609674,66.4114131777
15708,15708,Salix gooddingii,1609675,44.066590152799996
15709,15709,Salix gooddingii,1609676,25.089600838499997
15710,15710,Salix gooddingii,1609677,12.6348404496
15711,15711,Salix gooddingii,1609678,1.6335394113600001
15712,15712,Salix gooddingii,1609679,0.0
15713,15713,Salix gooddingii,1609680,1.08071053427
15714,15714,Salix gooddingii,1609681,25.337166548899997
15715,15715,Salix gooddingii,1609799,145.5730394
15716,15716,Salix gooddingii,1609800,115.61174594399999
15717,15717,Salix gooddingii,1609801,85.6775454655
15718,15718,Salix gooddingii,1609802,55.8140466203
15719,15719,Salix gooddingii,1609803,26.2635450784
15720,15720,Salix gooddingii,1609804,1.6593979314899998
15721,15721,Salix gooddingii,1609805,0.9353140597669999
15722,15722,Salix gooddingii,1609806,13.591907748599999
15723,15723,Salix gooddingii,1609807,19.1901410667
15724,15724,Salix gooddingii,1609808,22.0065485869
15725,15725,Salix gooddingii,1609919,211.16971096700001
15726,15726,Salix gooddingii,1609920,196.936226962
15727,15727,Salix gooddingii,1609921,185.78078698599998
15728,15728,Salix gooddingii,1609922,175.499837495
15729,15729,Salix gooddingii,1609923,168.80437298799998
15730,15730,Salix gooddingii,1609924,163.592585284
15731,15731,Salix gooddingii,1609925,162.926467954
15732,15732,Salix gooddingii,1609926,167.487427359
15733,15733,Salix gooddingii,1609927,144.72932633899998
15734,15734,Salix gooddingii,1609928,115.966140514
15735,15735,Salix gooddingii,1609929,86.0055160866
15736,15736,Salix gooddingii,1609930,56.044891696
15737,15737,Salix gooddingii,1609931,26.0842672869
15738,15738,Salix gooddingii,1609932,0.0
15739,15739,Salix gooddingii,1609933,14.4358788341
15740,15740,Salix gooddingii,1609934,41.3203206679
15741,15741,Salix gooddingii,1609935,49.174995343199996
15742,15742,Salix gooddingii,1609936,51.6290303368
15743,15743,Salix gooddingii,1610044,237.878123127
15744,15744,Salix gooddingii,1610045,219.072618606
15745,15745,Salix gooddingii,1610046,200.847697131
15746,15746,Salix gooddingii,1610047,185.218559977
15747,15747,Salix gooddingii,1610048,170.191696304
15748,15748,Salix gooddingii,1610049,157.736549921
15749,15749,Salix gooddingii,1610050,147.084067667
15750,15750,Salix gooddingii,1610051,139.34996846299998
15751,15751,Salix gooddingii,1610052,133.831236864
15752,15752,Salix gooddingii,1610053,133.016164283
15753,15753,Salix gooddingii,1610054,138.07029388
15754,15754,Salix gooddingii,1610055,139.080562014
15755,15755,Salix gooddingii,1610056,109.471559968
15756,15756,Salix gooddingii,1610057,79.8625579025
15757,15757,Salix gooddingii,1610058,50.2542724821
15758,15758,Salix gooddingii,1610059,21.2529340602
15759,15759,Salix gooddingii,1610060,0.0
15760,15760,Salix gooddingii,1610061,17.4466473843
15761,15761,Salix gooddingii,1610062,46.3822481937
15762,15762,Salix gooddingii,1610063,76.0549074702
15763,15763,Salix gooddingii,1610171,234.768150427
15764,15764,Salix gooddingii,1610172,214.521566409
15765,15765,Salix gooddingii,1610173,195.698445038
15766,15766,Salix gooddingii,1610174,176.892910181
15767,15767,Salix gooddingii,1610175,159.326166847
15768,15768,Salix gooddingii,1610176,144.21623751799999
15769,15769,Salix gooddingii,1610177,129.897657766
15770,15770,Salix gooddingii,1610178,119.037700361
15771,15771,Salix gooddingii,1610179,109.897456568
15772,15772,Salix gooddingii,1610180,104.20684219399999
15773,15773,Salix gooddingii,1610181,103.157966052
15774,15774,Salix gooddingii,1610182,108.433105709
15775,15775,Salix gooddingii,1610183,113.612501278
15776,15776,Salix gooddingii,1610184,105.349256074
15777,15777,Salix gooddingii,1610185,75.3933004487
15778,15778,Salix gooddingii,1610186,45.495425652600005
15779,15779,Salix gooddingii,1610187,15.8168216685
15780,15780,Salix gooddingii,1610188,0.0
15781,15781,Salix gooddingii,1610189,19.3695620975
15782,15782,Salix gooddingii,1610190,49.101652059399996
15783,15783,Salix gooddingii,1610191,78.976111818
15784,15784,Salix gooddingii,1610298,238.722694583
15785,15785,Salix gooddingii,1610299,214.690615665
15786,15786,Salix gooddingii,1610300,192.34208706
15787,15787,Salix gooddingii,1610301,172.324160913
15788,15788,Salix gooddingii,1610302,153.518751017
15789,15789,Salix gooddingii,1610303,134.717094098
15790,15790,Salix gooddingii,1610304,118.265086526
15791,15791,Salix gooddingii,1610305,103.21391508
15792,15792,Salix gooddingii,1610306,90.99346329389999
15793,15793,Salix gooddingii,1610307,80.6906497696
15794,15794,Salix gooddingii,1610308,74.7457331635
15795,15795,Salix gooddingii,1610309,73.4154749362
15796,15796,Salix gooddingii,1610310,78.7666229229
15797,15797,Salix gooddingii,1610311,84.72097996800001
15798,15798,Salix gooddingii,1610312,97.989541766
15799,15799,Salix gooddingii,1610313,77.0961579895
15800,15800,Salix gooddingii,1610314,47.203393705100005
15801,15801,Salix gooddingii,1610315,17.3106303405
15802,15802,Salix gooddingii,1610316,0.0
15803,15803,Salix gooddingii,1610317,20.7597718769
15804,15804,Salix gooddingii,1610318,50.744763874200004
15805,15805,Salix gooddingii,1610319,80.72975589010001
15806,15806,Salix gooddingii,1610425,246.84924291099998
15807,15807,Salix gooddingii,1610426,221.67160878299998
15808,15808,Salix gooddingii,1610427,196.988415331
15809,15809,Salix gooddingii,1610428,172.54406525599998
15810,15810,Salix gooddingii,1610429,149.916218105
15811,15811,Salix gooddingii,1610430,130.14448285
15812,15812,Salix gooddingii,1610431,111.339042584
15813,15813,Salix gooddingii,1610432,92.7023486244
15814,15814,Salix gooddingii,1610433,77.2627640891
15815,15815,Salix gooddingii,1610434,62.9517711689
15816,15816,Salix gooddingii,1610435,52.294613730900004
15817,15817,Salix gooddingii,1610436,45.291313378299996
15818,15818,Salix gooddingii,1610437,43.9339756118
15819,15819,Salix gooddingii,1610438,49.1153399418
15820,15820,Salix gooddingii,1610439,56.986739220299995
15821,15821,Salix gooddingii,1610440,72.4440020644
15822,15822,Salix gooddingii,1610441,64.0135339538
15823,15823,Salix gooddingii,1610442,49.4472415909
15824,15824,Salix gooddingii,1610443,19.4504779677
15825,15825,Salix gooddingii,1610444,0.0
15826,15826,Salix gooddingii,1610445,18.2373768474
15827,15827,Salix gooddingii,1610446,48.135948746400004
15828,15828,Salix gooddingii,1610447,78.0345206641
15829,15829,Salix gooddingii,1610448,101.55590673200001
15830,15830,Salix gooddingii,1610551,288.43126168099997
15831,15831,Salix gooddingii,1610552,260.38126800000003
15832,15832,Salix gooddingii,1610553,232.817990553
15833,15833,Salix gooddingii,1610554,205.93695326099999
15834,15834,Salix gooddingii,1610555,180.04399663700002
15835,15835,Salix gooddingii,1610556,155.25413501100002
15836,15836,Salix gooddingii,1610557,130.578897417
15837,15837,Salix gooddingii,1610558,107.490773811
15838,15838,Salix gooddingii,1610559,87.9648047731
15839,15839,Salix gooddingii,1610560,69.1593341361
15840,15840,Salix gooddingii,1610561,51.3116184497
15841,15841,Salix gooddingii,1610562,36.2604416398
15842,15842,Salix gooddingii,1610563,24.250376662399997
15843,15843,Salix gooddingii,1610564,15.8369088494
15844,15844,Salix gooddingii,1610565,14.5168421293
15845,15845,Salix gooddingii,1610566,19.568963663599998
15846,15846,Salix gooddingii,1610567,31.0661406321
15847,15847,Salix gooddingii,1610568,51.184176112299994
15848,15848,Salix gooddingii,1610569,37.9565802804
15849,15849,Salix gooddingii,1610570,26.7009443318
15850,15850,Salix gooddingii,1610571,14.415828872999999
15851,15851,Salix gooddingii,1610572,0.0
15852,15852,Salix gooddingii,1610573,12.890785835199999
15853,15853,Salix gooddingii,1610574,35.928671753
15854,15854,Salix gooddingii,1610575,59.492436689499996
15855,15855,Salix gooddingii,1610576,85.73982751
15856,15856,Salix gooddingii,1610577,113.85642722899999
15857,15857,Salix gooddingii,1610678,308.960270464
15858,15858,Salix gooddingii,1610679,279.753928864
15859,15859,Salix gooddingii,1610680,250.73506481
15860,15860,Salix gooddingii,1610681,221.97721668
15861,15861,Salix gooddingii,1610682,193.596737365
15862,15862,Salix gooddingii,1610683,165.787540922
15863,15863,Salix gooddingii,1610684,138.893198988
15864,15864,Salix gooddingii,1610685,113.519833579
15865,15865,Salix gooddingii,1610686,88.8366349417
15866,15866,Salix gooddingii,1610687,65.0665847758
15867,15867,Salix gooddingii,1610688,45.7851266857
15868,15868,Salix gooddingii,1610689,26.979625713
15869,15869,Salix gooddingii,1610690,10.3092906477
15870,15870,Salix gooddingii,1610691,0.0
15871,15871,Salix gooddingii,1610692,0.0
15872,15872,Salix gooddingii,1610693,1.7617444431
15873,15873,Salix gooddingii,1610694,0.0
15874,15874,Salix gooddingii,1610695,9.45142995505
15875,15875,Salix gooddingii,1610696,35.3737089289
15876,15876,Salix gooddingii,1610697,12.3662318449
15877,15877,Salix gooddingii,1610698,0.0
15878,15878,Salix gooddingii,1610699,0.0
15879,15879,Salix gooddingii,1610700,10.077252425
15880,15880,Salix gooddingii,1610701,0.0
15881,15881,Salix gooddingii,1610702,19.0498299586
15882,15882,Salix gooddingii,1610703,48.732576612299994
15883,15883,Salix gooddingii,1610704,78.6564175479
15884,15884,Salix gooddingii,1610705,108.62228142299999
