Landcover_Class,EVT_Nick,EVT_Name,SOC,total_mass,tot_Mass,N2O_emissions,CH4_emissions,gridcode01
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,2,-0.06,0,200
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,20.1,70.65,2,-0.06,0,17
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,2,-0.06,0,1563
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,20.1,70.65,2,-0.06,0,468
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,21.12,70.65,2,-0.06,0,137
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,2,-0.06,0,469
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,2,-0.06,0,878
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,15.07,141.25,2,-0.06,0,417
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,15.07,141.25,2,-0.06,0,156
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,20.1,141.25,2,-0.06,0,52
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,21.12,141.25,2,-0.06,0,46
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,27.47,141.25,2,-0.06,0,147
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,5.07,2,-0.06,0,1262
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,27.47,11.34,2,-0.06,0,3864
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,15.07,11.34,2,-0.06,0,3891
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,27.47,11.34,2,-0.06,0,3927
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,20.1,11.34,2,-0.06,0,3734
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,21.12,11.34,2,-0.06,0,3743
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,15.07,11.34,2,-0.06,0,3731
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,21.12,11.34,2,-0.06,0,3610
Grassland,Grassland,Inter-Mountain Basins Big Sagebrush Shrubland,21.12,3.79,2,-0.06,0,1077
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,21.12,14.82,2,-0.06,0,3895
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,21.12,14.82,2,-0.06,0,3911
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,21.12,174.78,2,-0.06,0,61
Grassland,Grassland,Inter-Mountain Basins Montane Riparian Systems,20.1,174.78,2,-0.06,0,60
Grassland,Grassland,California Annual Grassland,27.47,11.34,2,-0.06,0,1721
Grassland,Grassland,California Annual Grassland,15.07,11.34,2,-0.06,0,728
Grassland,Grassland,California Annual Grassland,15.07,11.34,2,-0.06,0,2056
Grassland,Grassland,California Annual Grassland,20.1,11.34,2,-0.06,0,930
Grassland,Grassland,California Annual Grassland,20.1,11.34,2,-0.06,0,1809
Grassland,Grassland,California Annual Grassland,21.12,11.34,2,-0.06,0,192
Grassland,Grassland,California Annual Grassland,21.12,11.34,2,-0.06,0,861
Grassland,Grassland,California Annual Grassland,15.07,11.34,2,-0.06,0,2016
Grassland,Grassland,California Annual Grassland,15.07,11.34,2,-0.06,0,3301
Grassland,Grassland,California Annual Grassland,27.47,11.34,2,-0.06,0,3851
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,278
Grassland,Grassland,California Annual Grassland,21.12,14.82,2,-0.06,0,140
Grassland,Grassland,California Annual Grassland,27.47,14.82,2,-0.06,0,2122
Grassland,Grassland,California Annual Grassland,20.1,14.82,2,-0.06,0,2806
Grassland,Grassland,California Annual Grassland,20.1,14.82,2,-0.06,0,3542
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,3429
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,3324
Grassland,Grassland,California Annual Grassland,21.12,14.82,2,-0.06,0,118
Grassland,Grassland,California Annual Grassland,20.1,14.82,2,-0.06,0,273
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,260
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,1704
Grassland,Grassland,California Annual Grassland,27.47,14.82,2,-0.06,0,1928
Grassland,Grassland,California Annual Grassland,21.12,14.82,2,-0.06,0,245
Grassland,Grassland,California Annual Grassland,20.1,14.82,2,-0.06,0,3513
Grassland,Grassland,California Mesic Chaparral,21.12,152.51,2,-0.06,0,2362
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,2339
Grassland,Grassland,California Mesic Chaparral,21.12,152.51,2,-0.06,0,432
Grassland,Grassland,California Mesic Chaparral,27.47,152.51,2,-0.06,0,848
Grassland,Grassland,California Mesic Chaparral,21.12,152.51,2,-0.06,0,148
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,2326
Grassland,Grassland,California Mesic Chaparral,20.1,152.51,2,-0.06,0,1043
Grassland,Grassland,California Mesic Chaparral,27.47,152.51,2,-0.06,0,792
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,1418
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,2,-0.06,0,2702
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,2,-0.06,0,1742
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,27.47,11.34,2,-0.06,0,3863
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,21.12,11.34,2,-0.06,0,3588
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,21.12,11.34,2,-0.06,0,3587
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,20.1,11.34,2,-0.06,0,3763
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,27.47,11.34,2,-0.06,0,3899
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,15.07,11.34,2,-0.06,0,3675
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,15.07,11.34,2,-0.06,0,3592
Grassland,Grassland,Introduced Upland Vegetation-Annual Grassland,20.1,11.34,2,-0.06,0,3717
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,5.07,2,-0.06,0,889
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,21.12,5.07,2,-0.06,0,122
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,20.1,5.07,2,-0.06,0,121
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,5.07,2,-0.06,0,401
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,2,-0.06,0,244
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,2,-0.06,0,250
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,2,-0.06,0,207
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,2,-0.06,0,764
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,2,-0.06,0,87
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,21.12,5.07,2,-0.06,0,645
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,27.47,5.07,2,-0.06,0,78
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,20.1,5.07,2,-0.06,0,3
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,21.12,5.07,2,-0.06,0,8
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,5.07,2,-0.06,0,30
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,5.07,2,-0.06,0,136
Grassland,Grassland,NASS-Row Crop-Close Grown Crop,15.07,0,2,-0.06,0,2260
Grassland,Grassland,NASS-Row Crop-Close Grown Crop,15.07,0,2,-0.06,0,1876
Grassland,Grassland,NASS-Row Crop-Close Grown Crop,27.47,0,2,-0.06,0,1791
Grassland,Grassland,NASS-Row Crop-Close Grown Crop,20.1,0,2,-0.06,0,560
Grassland,Grassland,NASS-Row Crop-Close Grown Crop,21.12,0,2,-0.06,0,310
Grassland,Grassland,California Mesic Chaparral,27.47,152.51,2,-0.06,0,2295
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,2237
Grassland,Grassland,California Mesic Chaparral,21.12,152.51,2,-0.06,0,803
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,2340
Grassland,Grassland,California Mesic Chaparral,20.1,152.51,2,-0.06,0,3376
Grassland,Grassland,California Mesic Chaparral,20.1,152.51,2,-0.06,0,3680
Grassland,Grassland,California Mesic Chaparral,27.47,152.51,2,-0.06,0,3894
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,3879
Grassland,Grassland,California Mesic Chaparral,21.12,152.51,2,-0.06,0,3812
Grassland,Grassland,California Xeric Serpentine Chaparral,20.1,9.3,2,-0.06,0,3685
Grassland,Grassland,California Xeric Serpentine Chaparral,21.12,9.3,2,-0.06,0,3878
Grassland,Grassland,California Mesic Chaparral,21.12,152.51,2,-0.06,0,3482
Grassland,Grassland,California Mesic Chaparral,15.07,152.51,2,-0.06,0,3572
Grassland,Grassland,California Mesic Chaparral,20.1,152.51,2,-0.06,0,3534
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,15.07,3.71,2,-0.06,0,379
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,15.07,3.71,2,-0.06,0,897
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,21.12,3.71,2,-0.06,0,37
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,20.1,3.71,2,-0.06,0,18
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,186.51,2,-0.06,0,936
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,186.51,2,-0.06,0,781
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,186.51,2,-0.06,0,659
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,186.51,2,-0.06,0,5
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,186.51,2,-0.06,0,13
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,208.2,2,-0.06,0,851
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,208.2,2,-0.06,0,2137
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,208.2,2,-0.06,0,253
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,208.2,2,-0.06,0,2150
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,208.2,2,-0.06,0,114
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,21.12,5.07,2,-0.06,0,1480
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,15.07,3.71,2,-0.06,0,899
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,21.12,2.46,2,-0.06,0,921
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,20.1,2.46,2,-0.06,0,891
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,2.46,2,-0.06,0,871
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,21.12,7.66,2,-0.06,0,864
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,15.07,7.66,2,-0.06,0,972
Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,20.1,7.66,2,-0.06,0,1094
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,2,-0.06,0,101
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,2,-0.06,0,210
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,2,-0.06,0,1661
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,2,-0.06,0,236
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,2,-0.06,0,247
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,2,-0.06,0,2804
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,2,-0.06,0,165
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,2,-0.06,0,3185
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,2,-0.06,0,3528
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,3397
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,3202
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,15.07,3.71,2,-0.06,0,58
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,21.12,3.71,2,-0.06,0,16
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,15.07,3.71,2,-0.06,0,898
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,20.1,3.71,2,-0.06,0,421
Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,15.07,3.71,2,-0.06,0,1041
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,1671
Grassland,Grassland,California Annual Grassland,27.47,14.82,2,-0.06,0,1902
Grassland,Grassland,California Annual Grassland,20.1,14.82,2,-0.06,0,545
Grassland,Grassland,California Annual Grassland,21.12,14.82,2,-0.06,0,1765
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,2074
Grassland,Grassland,California Annual Grassland,21.12,14.82,2,-0.06,0,123
Grassland,Grassland,California Annual Grassland,15.07,14.82,2,-0.06,0,3621
Grassland,Grassland,California Annual Grassland,20.1,14.82,2,-0.06,0,3254
Grassland,Grassland,Inter-Mountain Basins Greasewood Flat,20.1,9.3,2,-0.06,0,2193
Grassland,Grassland,California Montane Woodland and Chaparral,21.12,186.96,2,-0.06,0,3475
Grassland,Grassland,California Annual Grassland,20.1,11.34,2,-0.06,0,742
Grassland,Grassland,California Annual Grassland,21.12,11.34,2,-0.06,0,358
Grassland,Grassland,California Annual Grassland,20.1,11.34,2,-0.06,0,1467
Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,2,-0.06,0,841
Grassland,Grassland,California Montane Woodland and Chaparral,21.12,186.96,2,-0.06,0,3565
Grassland,Grassland,California Montane Woodland and Chaparral,20.1,186.96,2,-0.06,0,3529
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,2,-0.06,0,821
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,2,-0.06,0,1874
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,2,-0.06,0,2031
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,2,-0.06,0,1145
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,717
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,2,-0.06,0,1680
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,1980
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,2041
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,2,-0.06,0,2013
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,2036
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,2,-0.06,0,1924
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,1095
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,2,-0.06,0,1302
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,2,-0.06,0,496
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,2274
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,2,-0.06,0,2847
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,2172
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,2,-0.06,0,1970
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,2,-0.06,0,1116
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,2007
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,2,-0.06,0,2495
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,2,-0.06,0,2131
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,2,-0.06,0,1978
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,2375
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,1998
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,2,-0.06,0,1985
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,2,-0.06,0,2032
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,2,-0.06,0,3618
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,2,-0.06,0,3754
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,234.32,2,-0.06,0,126
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,234.32,2,-0.06,0,3120
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,2,-0.06,0,528
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,2,-0.06,0,508
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,2,-0.06,0,1460
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,1800
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,1803
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,2,-0.06,0,1845
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,2367
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,2,-0.06,0,3302
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,2,-0.06,0,3512
Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,2,-0.06,0,3181
Grassland,Grassland,Pacific Coastal Marsh Systems,21.12,11.34,2,-0.06,0,3437
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,169.25,2,-0.06,0,9
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,169.25,2,-0.06,0,15
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,169.25,2,-0.06,0,62
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,169.25,2,-0.06,0,163
Grassland,Grassland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,169.25,2,-0.06,0,120
