,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,accesstype,unitname,AGNCY_NAME,pointid,near_cpad
17678,17678,17678,17678,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020169,2726.1173709000004
17679,17679,17679,17679,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020170,2734.35313591
17680,17680,17680,17680,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020171,2742.89230993
17681,17681,17681,17681,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020172,2751.73206834
17682,17682,17682,17682,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020173,2760.86952388
17683,17683,17683,17683,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020174,2770.30173084
17684,17684,17684,17684,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020175,2780.02568908
17685,17685,17685,17685,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020176,2790.0383481
17686,17686,17686,17686,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020177,2800.33661117
17687,17687,17687,17687,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020178,2810.91733922
17688,17688,17688,17688,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020179,2821.77735477
17689,17689,17689,17689,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020180,2832.91344589
17690,17690,17690,17690,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020181,2844.3223699
17691,17691,17691,17691,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020182,2856.00085712
17692,17692,17692,17692,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020183,2867.94561453
17693,17693,17693,17693,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020184,2880.15332924
17694,17694,17694,17694,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020185,2892.62067197
17695,17695,17695,17695,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020186,2905.3443004
17696,17696,17696,17696,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020187,2918.3208624000013
17697,17697,17697,17697,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020188,2931.54699909
17698,17698,17698,17698,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020189,2945.01934796
17699,17699,17699,17699,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020190,2958.7345456999997
17700,17700,17700,17700,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020191,2972.68923096
17701,17701,17701,17701,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020192,2986.88004712
17702,17702,17702,17702,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020193,3001.30364474
17703,17703,17703,17703,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020194,3015.95668402
17704,17704,17704,17704,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020195,3030.83583717
17705,17705,17705,17705,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020196,3045.93779056
17706,17706,17706,17706,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020197,3061.25924676
17707,17707,17707,17707,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020198,3076.79692666
17708,17708,17708,17708,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020199,3092.54757117
17709,17709,17709,17709,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020200,3108.50794303
17710,17710,17710,17710,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020201,3124.6748285
17711,17711,17711,17711,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020202,3141.04503883
17712,17712,17712,17712,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020203,3157.61541165
17713,17713,17713,17713,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020204,3174.38281243
17714,17714,17714,17714,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020205,3191.34413562
17715,17715,17715,17715,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020206,3208.49630573
17716,17716,17716,17716,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020207,3225.83627853
17717,17717,17717,17717,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020208,3243.36104187
17718,17718,17718,17718,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020209,3261.06761658
17719,17719,17719,17719,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020210,3278.95305729
17720,17720,17720,17720,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020211,3297.0144531
17721,17721,17721,17721,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020212,3315.24892819
17722,17722,17722,17722,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020213,3333.65364246
17723,17723,17723,17723,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020214,3352.22579191
17724,17724,17724,17724,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020215,3370.96260909
17725,17725,17725,17725,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020216,3389.86136352
17726,17726,17726,17726,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020217,3408.9193619000002
17727,17727,17727,17727,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020218,3428.13394836
17728,17728,17728,17728,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020219,3447.5025047
17729,17729,17729,17729,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020220,3467.02245046
17730,17730,17730,17730,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020221,3486.64690581
17731,17731,17731,17731,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020222,3506.27511852
17732,17732,17732,17732,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020223,3525.90333124
17733,17733,17733,17733,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020224,3545.53189668
17734,17734,17734,17734,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020225,3565.2423604
17735,17735,17735,17735,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020226,3585.09550033
17736,17736,17736,17736,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020227,3605.08895929
17737,17737,17737,17737,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020228,3625.2204156999996
17738,17738,17738,17738,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020229,3645.48758336
17739,17739,17739,17739,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020230,3665.88821139
17740,17740,17740,17740,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020231,3686.42008409
17741,17741,17741,17741,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020232,3707.08102076
17742,17742,17742,17742,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020233,3727.86887543
17743,17743,17743,17743,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020234,3748.78153676
17744,17744,17744,17744,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020235,3769.81692771
17745,17745,17745,17745,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020236,3790.97300523
17746,17746,17746,17746,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020237,3812.2477600999996
17747,17747,17747,17747,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020238,3833.63921652
17748,17748,17748,17748,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020239,3855.14543181
17749,17749,17749,17749,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020240,3876.76449612
17750,17750,17750,17750,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020241,3898.49453206
17751,17751,17751,17751,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020242,3920.33369426
17752,17752,17752,17752,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020243,3942.28016919
17753,17753,17753,17753,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020244,3964.33217459
17754,17754,17754,17754,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020245,3986.48795914
17755,17755,17755,17755,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020246,4008.74580216
17756,17756,17756,17756,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020247,4031.10401311
17757,17757,17757,17757,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020248,4053.56093113
17758,17758,17758,17758,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020249,4076.11492482
17759,17759,17759,17759,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020250,4098.76439168
17760,17760,17760,17760,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020251,4121.50775765
17761,17761,17761,17761,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020252,4144.34347688
17762,17762,17762,17762,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020253,4167.27003115
17763,17763,17763,17763,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020254,4190.28592943
17764,17764,17764,17764,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020255,4213.38970763
17765,17765,17765,17765,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020256,4236.57992802
17766,17766,17766,17766,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020257,4259.8551788
17767,17767,17767,17767,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020258,4283.21407384
17768,17768,17768,17768,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020259,4306.65525211
17769,17769,17769,17769,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020260,4330.17737724
17770,17770,17770,17770,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020261,4353.7791373
17771,17771,17771,17771,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020262,4377.45924419
17772,17772,17772,17772,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020263,4401.21643326
17773,17773,17773,17773,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020264,4425.04946304
17774,17774,17774,17774,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020265,4448.95711471
17775,17775,17775,17775,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020266,4472.93819166
17776,17776,17776,17776,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020267,4496.99151927
17777,17777,17777,17777,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020268,4521.11594438
17778,17778,17778,17778,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020269,4545.31033488
17779,17779,17779,17779,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020270,4569.57357949
17780,17780,17780,17780,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020271,4593.90458722
17781,17781,17781,17781,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020272,4618.30228703
17782,17782,17782,17782,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020273,4642.76562755
17783,17783,17783,17783,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020274,4667.29357664
17784,17784,17784,17784,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020275,4691.88512097
17785,17785,17785,17785,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020276,4716.53926586
17786,17786,17786,17786,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020277,4741.25503475
17787,17787,17787,17787,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020278,4766.03146888
17788,17788,17788,17788,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020279,4790.8676271
17789,17789,17789,17789,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020280,4815.76258536
17790,17790,17790,17790,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020281,4840.71543642
17791,17791,17791,17791,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020282,4865.72528965
17792,17792,17792,17792,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020283,4890.79127059
17793,17793,17793,17793,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020284,4915.91252062
17794,17794,17794,17794,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020285,4941.08819678
17795,17795,17795,17795,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020286,4966.31747138
17796,17796,17796,17796,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020287,4991.59953165
17797,17797,17797,17797,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020288,5016.93357963
17798,17798,17798,17798,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020289,5042.3188317
17799,17799,17799,17799,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020290,5067.75451836
17800,17800,17800,17800,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020291,2645.56337534
17801,17801,17801,17801,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020292,2655.46486531
17802,17802,17802,17802,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020293,2665.66722021
17803,17803,17803,17803,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020294,2674.13247501
17804,17804,17804,17804,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020295,2681.52114403
17805,17805,17805,17805,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020296,2689.2242
17806,17806,17806,17806,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020297,2697.23894935
17807,17807,17807,17807,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020298,2705.56262206
17808,17808,17808,17808,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020299,2714.19237599
17809,17809,17809,17809,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020300,2723.12530118
17810,17810,17810,17810,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020301,2732.35842412
17811,17811,17811,17811,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020302,2741.88871216
17812,17812,17812,17812,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020303,2751.71307769
17813,17813,17813,17813,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020304,2761.82838241
17814,17814,17814,17814,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020305,2772.23144161
17815,17815,17815,17815,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020306,2782.91902827
17816,17816,17816,17816,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020307,2793.88787711
17817,17817,17817,17817,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020308,2805.13468872
17818,17818,17818,17818,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020309,2816.65613342
17819,17819,17819,17819,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020310,2828.44885509
17820,17820,17820,17820,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020311,2840.50947505
17821,17821,17821,17821,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020312,2852.83459561
17822,17822,17822,17822,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020313,2865.42080363
17823,17823,17823,17823,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020314,2878.26467405
17824,17824,17824,17824,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020315,2891.36277314
17825,17825,17825,17825,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020316,2904.71166174
17826,17826,17826,17826,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020317,2918.3078984
17827,17827,17827,17827,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020318,2932.14804229
17828,17828,17828,17828,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020319,2946.22865607
17829,17829,17829,17829,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020320,2960.54630869
17830,17830,17830,17830,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020321,2975.09757788
17831,17831,17831,17831,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020322,2989.87905272
17832,17832,17832,17832,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020323,3004.88733597
17833,17833,17833,17833,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020324,3020.11904632
17834,17834,17834,17834,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020325,3035.57082043
17835,17835,17835,17835,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020326,3051.23931508
17836,17836,17836,17836,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020327,3067.12120888
17837,17837,17837,17837,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020328,3083.21320409
17838,17838,17838,17838,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020329,3099.51202835
17839,17839,17839,17839,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020330,3116.01443609
17840,17840,17840,17840,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020331,3132.71721001
17841,17841,17841,17841,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020332,3149.61716243
17842,17842,17842,17842,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020333,3166.71113649
17843,17843,17843,17843,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020334,3183.9960072
17844,17844,17844,17844,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020335,3201.46868263
17845,17845,17845,17845,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020336,3219.1261047
17846,17846,17846,17846,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020337,3236.96525003
17847,17847,17847,17847,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020338,3254.98313081
17848,17848,17848,17848,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020339,3273.1767954
17849,17849,17849,17849,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020340,3291.54332888
17850,17850,17850,17850,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020341,3310.0798536999996
17851,17851,17851,17851,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020342,3328.78353005
17852,17852,17852,17852,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020343,3347.65155622
17853,17853,17853,17853,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020344,3366.68116903
17854,17854,17854,17854,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020345,3385.86964397
17855,17855,17855,17855,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020346,3405.21429544
17856,17856,17856,17856,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020347,3424.71247696
17857,17857,17857,17857,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020348,3444.33095929
17858,17858,17858,17858,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020349,3463.95917199
17859,17859,17859,17859,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020350,3483.5873846999993
17860,17860,17860,17860,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020351,3503.21559742
17861,17861,17861,17861,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020352,3522.90765766
17862,17862,17862,17862,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020353,3542.74399617
17863,17863,17863,17863,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020354,3562.72250961
17864,17864,17864,17864,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020355,3582.84081957
17865,17865,17865,17865,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020356,3603.09658438
17866,17866,17866,17866,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020357,3623.48749887
17867,17867,17867,17867,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020358,3644.01129421
17868,17868,17868,17868,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020359,3664.66573788
17869,17869,17869,17869,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020360,3685.44863327
17870,17870,17870,17870,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020361,3706.35781953
17871,17871,17871,17871,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020362,3727.39117136
17872,17872,17872,17872,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020363,3748.54659868
17873,17873,17873,17873,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020364,3769.82204625
17874,17874,17874,17874,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020365,3791.21549353
17875,17875,17875,17875,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020366,3812.72495421
17876,17876,17876,17876,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020367,3834.34847586
17877,17877,17877,17877,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020368,3856.08413969
17878,17878,17878,17878,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020369,3877.93006003
17879,17879,17879,17879,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020370,3899.88438397
17880,17880,17880,17880,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020371,3921.9452911
17881,17881,17881,17881,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020372,3944.11099292
17882,17882,17882,17882,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020373,3966.3797325000014
17883,17883,17883,17883,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020374,3988.74978413
17884,17884,17884,17884,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020375,4011.21945279
17885,17885,17885,17885,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020376,4033.78707375
17886,17886,17886,17886,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020377,4056.4510122
17887,17887,17887,17887,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020378,4079.20966273
17888,17888,17888,17888,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020379,4102.06144888
17889,17889,17889,17889,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020380,4125.00482283
17890,17890,17890,17890,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020381,4148.03826483
17891,17891,17891,17891,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020382,4171.16028275
17892,17892,17892,17892,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020383,4194.36941177
17893,17893,17893,17893,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020384,4217.66421381
17894,17894,17894,17894,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020385,4241.04327712
17895,17895,17895,17895,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020386,4264.50521589
17896,17896,17896,17896,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020387,4288.04866979
17897,17897,17897,17897,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020388,4311.67230345
17898,17898,17898,17898,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020389,4335.37480622
17899,17899,17899,17899,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020390,4359.15489155
17900,17900,17900,17900,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020391,4383.01129663
17901,17901,17901,17901,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020392,4406.94278206
17902,17902,17902,17902,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020393,4430.94813133
17903,17903,17903,17903,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020394,4455.02615036
17904,17904,17904,17904,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020395,4479.17566728
17905,17905,17905,17905,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020396,4503.39553187
17906,17906,17906,17906,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020397,4527.68461516
17907,17907,17907,17907,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020398,4552.04180916
17908,17908,17908,17908,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020399,4576.46602637
17909,17909,17909,17909,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020400,4600.95619935
17910,17910,17910,17910,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020401,4625.51128054
17911,17911,17911,17911,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020402,4650.13024167
17912,17912,17912,17912,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020403,4674.81207348
17913,17913,17913,17913,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020404,4699.55578543
17914,17914,17914,17914,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020405,4724.36040523
17915,17915,17915,17915,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020406,4749.2249784999985
17916,17916,17916,17916,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020407,4774.14856853
17917,17917,17917,17917,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020408,4799.13025584
17918,17918,17918,17918,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020409,4824.16913783
17919,17919,17919,17919,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020410,4849.26432857
17920,17920,17920,17920,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020411,4874.41495838
17921,17921,17921,17921,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020412,4899.62017348
