CUSTOMCODE,LC2030MOD,evt_nick_mod,evt_name_mod,ipcc_soil_mod,soc_mod,total_mass_mod,tot_mass_mod,n20_em_mod,ch4_em_mod,gridcode14
2,Grassland,Grassland,California Central Valley Mixed Oak Savanna,LAC,36.18,354.078,3.6,-0.107982,0,933
3112,Forest,California Central Valley Mixed Oak Savanna,California Central Valley Mixed Oak Savanna,NA,27.126,354.078,177.039,0,0,3407
9,Annual Cropland,Annual Cropland,California Central Valley Mixed Oak Savanna,LAC,31.855176,354.078,3.6,-4.626,0,2233
0,Wetland,Wetland,California Central Valley Mixed Oak Savanna,Sandy,27.126,354.078,5.4,0,-6.6735,3499
0,Wetland,Wetland,California Central Valley Mixed Oak Savanna,Wetland,49.446,354.078,5.4,0,-6.6735,3747
8,Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,HAC,30.33,354.078,5.22,-1.638,0,3281
3112,Forest,California Central Valley Mixed Oak Savanna,California Central Valley Mixed Oak Savanna,LAC,36.18,361.15956,180.57978,0,0,2548
2,Grassland,Grassland,California Central Valley Mixed Oak Savanna,Sandy,27.126,354.078,3.6,-0.107982,0,2814
9,Annual Cropland,Annual Cropland,California Central Valley Mixed Oak Savanna,Wetland,39.731292,354.078,3.6,-4.626,0,5052
7,Orchard,Orchard,California Central Valley Mixed Oak Savanna,Sandy,21.168,354.078,30.744,-3.546,0,3223
8,Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,NA,21.168,354.078,5.22,-1.638,0,3363
3112,Forest,California Central Valley Mixed Oak Savanna,California Central Valley Mixed Oak Savanna,Wetland,49.446,354.078,177.039,0,0,2966
3112,Forest,California Central Valley Mixed Oak Savanna,California Central Valley Mixed Oak Savanna,Sandy,27.126,354.078,177.039,0,0,3024
8,Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,Sandy,21.168,354.078,5.22,-1.638,0,3292
3112,Forest,California Central Valley Mixed Oak Savanna,California Central Valley Mixed Oak Savanna,Sandy,27.126,361.15956,180.57978,0,0,3402
11,Irrigated Pasture,Irrigated Pasture,California Central Valley Mixed Oak Savanna,LAC,21.564,354.078,5.4,-4.41,0,5531
3112,Forest,California Central Valley Mixed Oak Savanna,California Central Valley Mixed Oak Savanna,LAC,36.18,354.078,177.039,0,0,3771
11,Irrigated Pasture,Irrigated Pasture,California Central Valley Mixed Oak Savanna,HAC,26.532,354.078,5.4,-4.41,0,5222
0,Wetland,Wetland,California Central Valley Mixed Oak Savanna,LAC,36.18,354.078,5.4,0,-6.6735,3919
8,Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,LAC,30.528,354.078,5.22,-1.638,0,4927
3105,Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,NA,27.126,293.094,146.547,0,0,7428
3105,Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,HAC,38.016,293.094,146.547,0,0,7380
7,Orchard,Orchard,Northern and Central California Dry-Mesic Chaparral,Sandy,21.168,293.094,30.744,-3.546,0,4178
9,Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,Sandy,22.504536,293.094,3.6,-4.626,0,4324
0,Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,Wetland,49.446,293.094,5.4,0,-6.6735,4220
4,Urban,Developed,California Central Valley Mixed Oak Savanna,HAC,38.016,503.442,14.4,0,0,7217
0,Wetland,Wetland,California Central Valley Mixed Oak Savanna,Wetland,49.446,503.442,5.4,0,-6.6735,6248
9,Annual Cropland,Annual Cropland,California Central Valley Mixed Oak Savanna,Wetland,39.731292,503.442,3.6,-4.626,0,6844
7,Orchard,Orchard,California Central Valley Mixed Oak Savanna,Wetland,38.412,503.442,30.744,-3.546,0,3749
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,HAC,38.016,662.00652,331.00326,0,0,7488
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,NA,27.126,662.00652,331.00326,0,0,7445
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,HAC,38.016,273.2886,136.6443,0,0,6801
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,NA,27.126,267.93,133.965,0,0,7449
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,HAC,38.016,267.93,133.965,0,0,6755
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,NA,27.126,273.2886,136.6443,0,0,7605
2,Grassland,Grassland,Central and Southern California Mixed Evergreen Woodland,LAC,36.18,267.93,3.6,-0.107982,0,7513
3948,Shrubland,Western Warm Temperate Undeveloped Ruderal Shrubland,Western Warm Temperate Undeveloped Ruderal Shrubland,Wetland,49.446,5.76,2.88,0,0,6667
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,Sandy,27.126,5.76,5.4,0,-6.6735,6187
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,Sandy,27.126,5.76,3.6,-0.107982,0,5875
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,Wetland,49.446,5.76,3.6,-0.107982,0,6142
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,NA,27.126,5.76,5.4,0,-6.6735,7287
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Shrubland,Wetland,38.412,5.76,30.744,-3.546,0,6886
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,HAC,38.016,5.76,5.4,0,-6.6735,6196
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Shrubland,HAC,26.532,5.76,5.4,-4.41,0,6519
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,LAC,36.18,5.76,5.4,0,-6.6735,4031
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,NA,27.126,5.76,3.6,-0.107982,0,3413
3948,Shrubland,Western Warm Temperate Undeveloped Ruderal Shrubland,Western Warm Temperate Undeveloped Ruderal Shrubland,NA,27.126,5.76,2.88,0,0,2855
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,HAC,38.016,5.76,3.6,-0.107982,0,4850
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,LAC,36.18,5.76,3.6,-0.107982,0,5088
3948,Shrubland,Western Warm Temperate Undeveloped Ruderal Shrubland,Western Warm Temperate Undeveloped Ruderal Shrubland,HAC,38.016,5.76,2.88,0,0,5173
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,Wetland,49.446,5.76,5.4,0,-6.6735,5545
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,30.33,5.76,30.744,-3.546,0,6647
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,3.6,-0.107982,0,6233
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,3.6,-0.107982,0,6241
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,33.39,5.76,5.4,-4.41,0,5779
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,31.657374,5.76,3.6,-4.626,0,6549
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,5.4,0,-6.6735,5955
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,26.532,5.76,5.4,-4.41,0,6446
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,5879
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,6242
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,6349
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,5.4,0,-6.6735,5899
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,3.6,-0.107982,0,6225
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,38.412,5.76,30.744,-3.546,0,6158
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,39.731292,5.76,3.6,-4.626,0,5064
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,4948
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,5258
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,5.4,0,-6.6735,4855
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,3.6,-0.107982,0,5148
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,5.4,0,-6.6735,5406
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,5.4,0,-6.6735,4858
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,2995
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,3.6,-0.107982,0,5836
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,26.532,5.76,5.4,-4.41,0,6322
10,Rice,Rice,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,39.731292,5.76,1.8,-0.5148,-7.866,7461
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,31.657374,5.76,3.6,-4.626,0,5946
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,5.4,0,-6.6735,5851
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,5.4,0,-6.6735,5868
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,3.6,-0.107982,0,6337
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,38.412,5.76,30.744,-3.546,0,5766
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,30.33,5.76,30.744,-3.546,0,6634
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,5826
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,6026
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,21.168,5.76,30.744,-3.546,0,6027
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,33.39,5.76,5.4,-4.41,0,5736
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,3.6,-0.107982,0,6387
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,5929
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,5.4,0,-6.6735,5927
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,6256
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,18.252,5.76,5.4,-4.41,0,6300
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,5.4,0,-6.6735,5463
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,5125
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,4832
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,39.731292,5.76,3.6,-4.626,0,5065
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,5.4,0,-6.6735,4952
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,22.504536,5.76,3.6,-4.626,0,4938
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,HAC,38.016,254.94696,127.47348,0,0,7568
11,Irrigated Pasture,Irrigated Pasture,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,33.39,8.784,5.4,-4.41,0,6471
4,Urban,Developed,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,14.4,0,0,7002
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,HAC,30.33,8.784,30.744,-3.546,0,6503
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,4.392,0,0,5866
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,LAC,36.18,8.784,3.6,-0.107982,0,5943
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,4.392,0,0,6919
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,39.731292,8.784,3.6,-4.626,0,6732
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,22.504536,8.784,3.6,-4.626,0,2031
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,4.392,0,0,1456
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,4.392,0,0,1917
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,21.168,8.784,30.744,-3.546,0,1938
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,LAC,36.18,8.784,4.392,0,0,1453
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,LAC,30.528,8.784,30.744,-3.546,0,1524
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,LAC,36.18,8.784,5.4,0,-6.6735,5411
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,5.4,0,-6.6735,5015
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,3.6,-0.107982,0,5273
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,5.4,0,-6.6735,5560
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,3.6,-0.107982,0,5171
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,3.6,-0.107982,0,3852
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,3.6,-0.107982,0,4897
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,31.657374,8.784,3.6,-4.626,0,4585
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,5.4,0,-6.6735,5093
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,5.4,0,-6.6735,5337
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,38.412,8.784,30.744,-3.546,0,4777
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,3.6,-0.107982,0,6042
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,3.6,-0.107982,0,5966
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,4.392,0,0,6031
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,NA,22.504536,8.784,3.6,-4.626,0,7324
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,LAC,36.18,8.784,5.4,0,-6.6735,5925
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,3.6,-0.107982,0,5980
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,38.412,8.784,30.744,-3.546,0,6923
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,LAC,36.18,8.784,3.6,-0.107982,0,5926
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,5.4,0,-6.6735,6239
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,31.657374,8.784,3.6,-4.626,0,6693
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,22.504536,8.784,3.6,-4.626,0,2085
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,LAC,30.528,8.784,30.744,-3.546,0,1514
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,LAC,36.18,8.784,4.392,0,0,1366
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,LAC,31.855176,8.784,3.6,-4.626,0,1523
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,4.392,0,0,2176
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,4.392,0,0,1498
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,5.4,0,-6.6735,4573
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,39.731292,8.784,3.6,-4.626,0,5520
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,5.4,0,-6.6735,4569
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,3.6,-0.107982,0,5137
0,Wetland,Wetland,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,5.4,0,-6.6735,4516
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,HAC,38.016,261.8136,130.9068,0,0,6997
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,NA,27.126,261.8136,130.9068,0,0,7550
3014,Forest,Central and Southern California Mixed Evergreen Woodland,Central and Southern California Mixed Evergreen Woodland,LAC,36.18,256.68,128.34,0,0,7624
3960,Orchard,Orchard,Western Cool Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,7294
2,Grassland,Grassland,Western Cool Temperate Orchard,HAC,38.016,0,3.6,-0.107982,0,6424
3960,Orchard,Orchard,Western Cool Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,6481
7,Orchard,Orchard,Western Cool Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,6480
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,LAC,31.855176,8.784,3.6,-4.626,0,7628
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,38.412,8.784,30.744,-3.546,0,7067
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,27.126,8.784,4.392,0,0,5988
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,4.392,0,0,7645
2,Grassland,Grassland,Sonora-Mojave Mixed Salt Desert Scrub,NA,27.126,8.784,3.6,-0.107982,0,6163
11,Irrigated Pasture,Irrigated Pasture,Sonora-Mojave Mixed Salt Desert Scrub,HAC,26.532,8.784,5.4,-4.41,0,6321
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,HAC,38.016,8.784,4.392,0,0,5886
4,Urban,Developed,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,14.4,0,0,6848
7,Orchard,Orchard,Sonora-Mojave Mixed Salt Desert Scrub,HAC,30.33,8.784,30.744,-3.546,0,6428
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,Sandy,22.504536,8.784,3.6,-4.626,0,5756
3088,Shrubland,Sonora-Mojave Mixed Salt Desert Scrub,Sonora-Mojave Mixed Salt Desert Scrub,Wetland,49.446,8.784,4.392,0,0,5968
9,Annual Cropland,Annual Cropland,Sonora-Mojave Mixed Salt Desert Scrub,HAC,31.657374,8.784,3.6,-4.626,0,6367
